variable,compras_total_mxn,ventas_total_mxn,es_fecha_pago_semana,es_festivo_semana,semana_sin,semana_cos
compras_total_mxn,1.0,0.437129386940971,0.10048762690019589,0.1486128593339357,-0.026725346844512367,0.13833609088490859
ventas_total_mxn,0.437129386940971,1.0,0.20881079197297953,0.164872645968128,0.003966121044805454,0.13767134624220195
es_fecha_pago_semana,0.10048762690019589,0.20881079197297953,1.0,0.14013558719718747,0.035722645100069846,0.0015507066258289035
es_festivo_semana,0.1486128593339357,0.164872645968128,0.14013558719718747,1.0,0.06921637488852482,0.2221411715883474
semana_sin,-0.026725346844512367,0.003966121044805454,0.035722645100069846,0.06921637488852482,1.0,-0.006187087380120066
semana_cos,0.13833609088490859,0.13767134624220195,0.0015507066258289035,0.2221411715883474,-0.006187087380120066,1.0
