origen,fecha_objetivo,horizonte,insumo_id,participacion,importe,total_redondeado
2024-01-01,2024-01-01,1,HARINA,0.12258337047661458,96.18,784.62
2024-01-01,2024-01-01,1,CHOCOLATE,0.10994715100508813,86.27,784.62
2024-01-01,2024-01-01,1,FONDANT,0.06723179438346256,52.75,784.62
2024-01-01,2024-01-01,1,EMPAQUE,0.09568792245333048,75.08,784.62
2024-01-01,2024-01-01,1,CHANTILLY,0.07901474404741655,62.0,784.62
2024-01-01,2024-01-01,1,RELLENO,0.08335175498336278,65.4,784.62
2024-01-01,2024-01-01,1,DECORACION,0.03685838270807126,28.92,784.62
2024-01-01,2024-01-01,1,HUEVO,0.023473312429215357,18.42,784.62
2024-01-01,2024-01-01,1,AMBIANTE,0.03307011239258355,25.95,784.62
2024-01-01,2024-01-01,1,DOMO,0.016600975301026,13.02,784.62
2024-01-01,2024-01-01,1,CAPACILLOS,0.01304842426193519,10.24,784.62
2024-01-01,2024-01-01,1,OTROS,0.03925719223454255,30.8,784.62
2024-01-01,2024-01-01,1,otros,0.2798748633233511,219.59,784.62
