origen,fecha_objetivo,horizonte,insumo_id,participacion,importe,total_redondeado
2024-01-01,2024-01-01,1,CHOCOLATE,0.13470966257902084,98.85,733.77
2024-01-01,2024-01-01,1,HARINA,0.13416490524370628,98.45,733.77
2024-01-01,2024-01-01,1,FONDANT,0.06772038779950361,49.69,733.77
2024-01-01,2024-01-01,1,EMPAQUE,0.11955551354399437,87.73,733.77
2024-01-01,2024-01-01,1,RELLENO,0.08904080548661167,65.33,733.77
2024-01-01,2024-01-01,1,CHANTILLY,0.08335658402720969,61.16,733.77
2024-01-01,2024-01-01,1,DECORACION,0.04399611148299369,32.28,733.77
2024-01-01,2024-01-01,1,AMBIANTE,0.04057755042632977,29.77,733.77
2024-01-01,2024-01-01,1,HUEVO,0.0252214349384174,18.51,733.77
2024-01-01,2024-01-01,1,QUESO CREMA,0.026977828563114887,19.8,733.77
2024-01-01,2024-01-01,1,otros,0.23467921590909768,172.2,733.77
