fuente,semana_inicio,serie,importe_observado,importe_estimado,estado,metodo
compras,2023-05-08,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,CONSUMIBLES,,4.892265625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,DECORACION,,40.805859375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,DOMO,,0.0,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,DULCERIA,,5.799140625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,EMPAQUE,,58.609453124999995,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,FONDANT,,67.1640625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,GALLETAS,,7.203359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,HARINA,,78.81390625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,HORNEADO,,2.18359375,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,HUEVO,,21.301953125,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-24,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-06-07,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-05,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-07-12,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-02,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-09,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-16,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-08-30,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-03-07,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-11,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-04-18,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-02,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-16,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-05-23,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-04,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-07-11,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2022-10-10,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-04-10,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-05-08,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-06-19,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-07-03,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-08-28,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2023-10-23,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-01,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-01-29,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-02-19,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-03-18,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2024-04-15,JARABE,,0.3515625,estimado_promedio_simple,media_aritmetica_categoria
compras,2021-05-10,LECHE,,0.0,estimado_promedio_simple,media_aritmetica_categoria
