id,titulo,estado,archivo,vector,datos,sha256_datos,run_id,capitulo,motivo,demostracion
F00,Arquitectura del pipeline,generada,figuras/F00.png,figuras/F00.svg,figuras/F00_datos.csv,11efe7324df1aa22d36bf7f40420138754aa6383b65e2afd06588de39f8a1a9c,run_20260922T232331Z_bda253,Metodología,,False
F01,Auditoría de registros,generada,figuras/F01.png,figuras/F01.svg,figuras/F01_datos.csv,068b569c7c769fb809f969ba3a993932ce6f41bc0bd551b8f77b447d9e34a981,run_20260922T232331Z_bda253,Desarrollo,,False
F02,Cobertura semanal,generada,figuras/F02.png,figuras/F02.svg,figuras/F02_datos.csv,e8290f5ea51e810fad5e116dc3abeb7376987b205191bd8bbd2f6402131c8f12,run_20260922T232331Z_bda253,Desarrollo,,False
F03,Importe semanal de compras,generada,figuras/F03.png,figuras/F03.svg,figuras/F03_datos.csv,d6c2b03ff886360be4b8916801f2edecdeed25c8aab5eff44802451106ce0f25,run_20260922T232331Z_bda253,Desarrollo,,False
F04,Selección de insumos en desarrollo,generada,figuras/F04.png,figuras/F04.svg,figuras/F04_datos.csv,e596f50f6061422ebc81aac33c8c45a95ef4b0636d13f21e0f8b70722ebf5dd9,run_20260922T232331Z_bda253,Desarrollo,,False
F05,Composición semanal en desarrollo,generada,figuras/F05.png,figuras/F05.svg,figuras/F05_datos.csv,1ec7bb004b80c922cfa1ba01b756e021cb4d256699ba6740d5c3bca338c71643,run_20260922T232331Z_bda253,Desarrollo,,False
F06,Dependencia temporal en desarrollo,generada,figuras/F06.png,figuras/F06.svg,figuras/F06_datos.csv,960ca715aaa20ff37b2726a5284500363c28a706330c507fdf85630ecd11ac5f,run_20260922T232331Z_bda253,Desarrollo,,False
F07,Distribución del importe y ceros,generada,figuras/F07.png,figuras/F07.svg,figuras/F07_datos.csv,d11600baa9812d0c5cd4f257305f75baa61cbf9c6c4b1617661830cda1ac31a3,run_20260922T232331Z_bda253,Desarrollo,,False
F08,Descomposición temporal exploratoria,omitida,,,,,run_20260922T232331Z_bda253,Desarrollo,STL requiere al menos 156 semanas de desarrollo sin huecos en esta configuración.,False
F09,Particiones temporales,generada,figuras/F09.png,figuras/F09.svg,figuras/F09_datos.csv,e7eb9529918e10843f46035c0a5a4c78ff553405a27cf8a9381d09ff6f2b0070,run_20260922T232331Z_bda253,Desarrollo,,False
F10,Disponibilidad de información,generada,figuras/F10.png,figuras/F10.svg,figuras/F10_datos.csv,c08676101cf0de14dc28448bc646e1a0828201099969acc6bc2c66c8691817ba,run_20260922T232331Z_bda253,Metodología,,False
F11,Selección de características,omitida,,,,,run_20260922T232331Z_bda253,Desarrollo,"Esta versión usa un conjunto parsimonioso prefijado, sin selección por frecuencia; no se fabrican importancias.",False
F12,Integración híbrida,generada,figuras/F12.png,figuras/F12.svg,figuras/F12_datos.csv,7924e8b6c1834ca2780fe0450b22ff4deb4fc0d55ecd8a6fad5f2e6168aac366,run_20260922T232331Z_bda253,Metodología,,False
F13,Pesos y validación interna,generada,figuras/F13.png,figuras/F13.svg,figuras/F13_datos.csv,de721f2875e20ee2130a1955eedadaec07041b43f5f86ce3729fd30588a7ff1c,run_20260922T232331Z_bda253,Desarrollo,,False
F14,Pronósticos fuera de muestra,generada,figuras/F14.png,figuras/F14.svg,figuras/F14_datos.csv,cd1325b0b2e7c8de7eaca92a3e65594e4ed5a22d8687466aece67423e7cb7c58,run_20260922T232331Z_bda253,Resultados,,False
F15,Composición observada y pronosticada,generada,figuras/F15.png,figuras/F15.svg,figuras/F15_datos.csv,b0eddccfa6b326c74b953ca8e5c5eee40df81cbccdd121a43fdee5835b6e0068,run_20260922T232331Z_bda253,Resultados,,False
F16,Asignación y reconciliación,generada,figuras/F16.png,figuras/F16.svg,figuras/F16_datos.csv,50c382bab29609a71699345bc997d097f06edb7523c7eed548f193bbe85b54e5,run_20260922T232331Z_bda253,Resultados,,False
F17,Errores monetarios,generada,figuras/F17.png,figuras/F17.svg,figuras/F17_datos.csv,cfccd4dee82f41b1dbbcdca2c436c753b8d7585ff444a040691bfd887c19e82b,run_20260922T232331Z_bda253,Resultados,,False
F18,Errores de participación,generada,figuras/F18.png,figuras/F18.svg,figuras/F18_datos.csv,3c290ea7d14c23e044ec1a1f8013f0b73747e44a8c68d581ad6b92ddaa52ad46,run_20260922T232331Z_bda253,Resultados,,False
F19,Diferencias de pérdidas para H1,generada,figuras/F19.png,figuras/F19.svg,figuras/F19_datos.csv,3ac1b29168dad9de4392862590820c743c215836502fece0fe3d8a5e498b5e3b,run_20260922T232331Z_bda253,Resultados,,False
F20,Presupuesto de las cuatro semanas siguientes,generada,figuras/F20.png,figuras/F20.svg,figuras/F20_datos.csv,85642184e9e177087cdc832cee9f7bb00954ea8ca8e73f169bcefed2f8634e4d,run_20260922T232331Z_bda253,Desarrollo,,False
F21,Interfaz del tablero,omitida,,,,,run_20260922T232331Z_bda253,Desarrollo,Captura requiere inspeccionar el HTML de la ejecución en navegador; no se sustituye con una maqueta.,False
F22,Controles de calidad,generada,figuras/F22.png,figuras/F22.svg,figuras/F22_datos.csv,7c437ab8cdb7e28294fa4c8136a923d938db3ae2b67fd4cb1a95237799bec03b,run_20260922T232331Z_bda253,Desarrollo,,False
F23,Convergencia del error rolling,generada,figuras/F23.png,figuras/F23.svg,figuras/F23_datos.csv,02ef4e1769b501aef9b1a2dc46b1b4d64bf9ce93f118c0033a888b3d6cbdb286,run_20260922T232331Z_bda253,Resultados,,False
F24,Correlación de variables,generada,figuras/F24.png,figuras/F24.svg,figuras/F24_datos.csv,6d7263c77b0477527b8afe291bbff0c53cffc68c44b671dfb7b5b4db3398e1ba,run_20260922T232331Z_bda253,Resultados,,False
F25,Ventas semanales y semanas sin captura,generada,figuras/F25.png,figuras/F25.svg,figuras/F25_datos.csv,6a8391fd158b02906873b8142b9c410393cc18e17f494b12ced1c9974dacb38f,run_20260922T232331Z_bda253,Desarrollo,,False
