"semana_inicio","ACEITE","ADMINISTRACION","AMBIANTE","AZUCAR","BASES","CAPACILLOS","CASETAS","CHANTILLY","CHOCOLATE","CINTA","COLORANTES","CONSUMIBLES","DECORACION","DOMO","DULCERIA","EMPAQUE","FONDANT","GALLETAS","HARINA","HORNEADO","HUEVO","JARABE","LECHE","LECHE EN POLVO","LECHERA","LICORES","MANTECA VEGETAL","MANTEQUILLA","NO DEFINIDO","OTROS","QUESO CREMA","RELLENO","ROYALICING","SABORIZANTE","TRANSFER","VELAS","total","estado_dato"
"2021-07-12","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2021-07-19","0.0","0.0","50.0","0.0","25.0","75.0","0.0","132.0","50.0","0.0","0.0","14.0","218.0","0.0","0.0","170.0","249.0","0.0","90.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","55.0","0.0","0.0","0.0","0.0","1128.0","observado"
"2021-07-26","0.0","0.0","0.0","0.0","21.0","55.0","0.0","161.0","40.0","0.0","0.0","0.0","65.0","0.0","0.0","40.0","83.0","0.0","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","222.0","0.0","0.0","0.0","0.0","739.0","observado"
"2021-08-02","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2021-08-09","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2021-08-16","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2021-08-23","0.0","0.0","0.0","0.0","21.0","0.0","0.0","44.0","0.0","0.0","0.0","20.0","150.0","0.0","0.0","110.0","83.0","0.0","68.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","83.0","0.0","0.0","0.0","0.0","579.0","observado"
"2021-08-30","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2021-09-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","110.0","0.0","0.0","0.0","45.0","0.0","0.0","30.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","185.0","observado"
"2021-09-13","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","166.0","observado"
"2021-09-20","0.0","0.0","0.0","0.0","31.5","105.0","0.0","0.0","0.0","0.0","0.0","10.0","180.0","0.0","0.0","0.0","83.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","49.0","0.0","0.0","0.0","0.0","503.5","observado"
"2021-09-27","0.0","0.0","0.0","32.0","0.0","0.0","0.0","161.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","118.0","0.0","22.7","71.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14.5","0.0","0.0","124.0","0.0","0.0","0.0","0.0","543.2","observado"
"2021-10-04","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","0.0","0.0","234.0","observado"
"2021-10-11","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","133.0","observado"
"2021-10-18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","44.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.0","0.0","0.0","0.0","0.0","94.0","observado"
"2021-10-25","0.0","0.0","0.0","0.0","0.0","78.0","0.0","140.0","0.0","0.0","0.0","10.0","0.0","0.0","0.0","55.0","0.0","0.0","120.0","0.0","36.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","135.0","0.0","0.0","0.0","0.0","574.0","observado"
"2021-11-01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.0","21.5","0.0","0.0","0.0","0.0","0.0","0.0","15.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","88.5","observado"
"2021-11-08","0.0","0.0","0.0","0.0","8.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","54.0","0.0","0.0","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.0","0.0","0.0","0.0","0.0","205.5","observado"
"2021-11-15","0.0","0.0","50.0","0.0","40.5","45.0","0.0","0.0","0.0","0.0","0.0","28.0","0.0","0.0","0.0","35.0","166.0","0.0","142.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","0.0","551.5","observado"
"2021-11-22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","83.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34.0","0.0","0.0","0.0","0.0","231.0","observado"
"2021-11-29","0.0","0.0","0.0","38.0","0.0","37.0","0.0","52.0","108.0","0.0","0.0","0.0","126.0","0.0","30.0","30.0","0.0","21.9","169.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","159.4","0.0","0.0","149.5","0.0","0.0","0.0","0.0","921.3","observado"
"2021-12-06","39.0","0.0","0.0","0.0","19.0","0.0","0.0","210.0","45.0","0.0","0.0","0.0","135.0","0.0","0.0","182.0","249.0","0.0","143.0","0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","60.0","0.0","0.0","83.4","0.0","0.0","0.0","0.0","1192.4","observado"
"2021-12-13","0.0","0.0","53.0","0.0","11.0","0.0","0.0","104.0","40.0","0.0","0.0","0.0","90.0","0.0","0.0","94.0","0.0","0.0","105.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","84.0","0.0","0.0","0.0","0.0","581.0","observado"
"2021-12-20","0.0","0.0","0.0","0.0","21.0","20.0","0.0","54.0","38.0","0.0","0.0","0.0","45.0","0.0","0.0","34.0","95.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","307.0","observado"
"2021-12-27","79.0","0.0","0.0","0.0","0.0","49.5","0.0","108.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","64.0","0.0","0.0","58.0","0.0","108.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","61.84","0.0","0.0","0.0","0.0","529.24","observado"
"2022-01-03","0.0","0.0","0.0","0.0","10.5","45.0","0.0","0.0","0.0","0.0","0.0","10.0","62.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","128.0","observado"
"2022-01-10","0.0","0.0","0.0","0.0","10.5","39.0","0.0","137.0","31.5","0.0","14.5","11.0","184.5","0.0","0.0","42.5","166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","238.0","43.5","0.0","63.0","0.0","0.0","0.0","0.0","981.0","observado"
"2022-01-17","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","175.78","0.0","0.0","52.64","464.15","0.0","0.0","160.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.7","0.0","0.0","0.0","0.0","892.3700000000001","observado"
"2022-01-24","0.0","0.0","0.0","28.5","3.0","0.0","0.0","64.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.5","0.0","0.0","0.0","0.0","193.0","observado"
"2022-01-31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.0","0.0","0.0","0.0","62.5","0.0","0.0","65.0","0.0","21.9","0.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","245.4","observado"
"2022-02-07","32.1","0.0","0.0","0.0","0.0","0.0","0.0","198.0","0.0","0.0","0.0","10.0","70.0","0.0","0.0","112.5","95.0","0.0","54.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","185.0","48.0","0.0","0.0","31.5","50.0","0.0","0.0","0.0","886.6","observado"
"2022-02-14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","125.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","125.0","observado"
"2022-02-21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","66.0","103.0","0.0","0.0","0.0","15.0","0.0","16.0","0.0","0.0","0.0","107.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","307.0","observado"
"2022-02-28","40.0","0.0","0.0","0.0","21.0","0.0","0.0","66.0","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","166.0","0.0","47.0","0.0","79.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","52.0","0.0","0.0","0.0","0.0","518.0","observado"
"2022-03-07","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-03-14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","428.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","428.5","observado"
"2022-03-21","0.0","0.0","0.0","0.0","35.0","0.0","0.0","66.0","0.0","0.0","0.0","0.0","45.0","0.0","0.0","0.0","83.0","0.0","57.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.5","0.0","0.0","0.0","0.0","317.5","observado"
"2022-03-28","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","120.0","observado"
"2022-04-04","0.0","0.0","62.5","0.0","40.5","0.0","0.0","0.0","45.0","0.0","0.0","40.0","0.0","0.0","0.0","25.0","332.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","545.0","observado"
"2022-04-11","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-04-18","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-04-25","40.0","0.0","63.0","0.0","35.0","0.0","0.0","66.0","63.0","0.0","0.0","0.0","0.0","0.0","58.5","0.0","83.0","0.0","161.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","200.0","0.0","35.0","118.5","0.0","0.0","0.0","0.0","1003.0","observado"
"2022-05-02","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-05-09","0.0","0.0","63.0","0.0","32.5","0.0","0.0","54.0","42.0","0.0","0.0","0.0","44.0","0.0","0.0","50.0","166.0","82.0","78.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","0.0","128.5","50.0","0.0","0.0","0.0","800.0","observado"
"2022-05-16","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-05-23","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-05-30","40.0","0.0","0.0","0.0","0.0","0.0","0.0","108.0","0.0","0.0","0.0","25.0","17.5","0.0","0.0","55.5","0.0","0.0","158.0","0.0","85.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","65.0","0.0","0.0","0.0","0.0","584.0","observado"
"2022-06-06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132.0","observado"
"2022-06-13","0.0","0.0","0.0","0.0","0.0","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","83.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","122.0","observado"
"2022-06-20","0.0","0.0","0.0","0.0","0.0","39.0","0.0","0.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","46.0","observado"
"2022-06-27","40.0","0.0","0.0","0.0","23.0","0.0","0.0","198.0","25.0","0.0","0.0","5.5","21.0","0.0","0.0","33.0","166.0","0.0","0.0","0.0","80.0","0.0","0.0","0.0","17.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","609.4","observado"
"2022-07-04","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-07-11","6.996153846153846","1.6153846153846154","21.58076923076923","4.542000000000001","14.480846153846153","15.574307692307691","5.576923076923077","52.63846153846154","73.33307692307692","0.0","5.4423076923076925","4.817","40.831923076923076","15.384615384615385","5.709923076923077","57.70776923076923","66.13076923076923","7.092538461538461","77.99369230769231","2.15","20.97423076923077","0.34615384615384615","0.0","0.3769230769230769","1.1876923076923078","4.915384615384616","0.16923076923076924","13.811538461538461","9.896846153846155","15.108230769230769","14.314615384615385","48.901","5.223076923076923","0.11538461538461539","7.615384615384615","0.0","622.5541538461539","estimado_promedio_simple"
"2022-07-18","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","90.0","observado"
"2022-07-25","0.0","0.0","0.0","0.0","52.5","0.0","0.0","188.0","43.0","0.0","0.0","0.0","0.0","0.0","0.0","62.0","166.0","0.0","133.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","192.0","59.0","0.0","0.0","0.0","925.5","observado"
"2022-08-01","40.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","120.0","observado"
"2022-08-08","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15.0","65.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","80.0","observado"
"2022-08-15","0.0","0.0","0.0","0.0","0.0","0.0","0.0","132.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","65.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","0.0","0.0","0.0","0.0","0.0","255.0","observado"
"2022-08-22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24.0","0.0","0.0","0.0","0.0","14.5","166.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","204.5","observado"
