origen,diferencia_monetaria,diferencia_pp
2025-03-24,-69.2411212745316,
2025-04-14,108.21063351876455,0.899208497807205
2025-05-05,-12193.006855735905,-4.232719050148818
2025-05-26,-11728.8370177232,
2025-06-16,8212.915878176813,
2025-07-07,986461.8083356742,-0.8305608620387517
