origen,fecha_objetivo,horizonte,modelo,fold,error_abs,mae_acumulado
2025-07-07,2025-07-21,3,ultimo_valor,6,1650.1,619.09
2025-03-24,2025-04-14,4,hibrido,1,78.99999999996976,78.99999999996976
2025-03-24,2025-04-14,4,promedio_4s,1,79.0,79.0
2025-03-24,2025-04-14,4,rf_residual__ss_arima111,1,79.0,79.0
2025-03-24,2025-04-14,4,ss_arima111,1,78.99999999995967,78.99999999995967
2025-03-24,2025-04-14,4,ultimo_valor,1,79.0,79.0
2025-04-14,2025-05-05,4,hibrido,2,1083.17,581.0849999999849
2025-04-14,2025-05-05,4,promedio_4s,2,1083.17,581.085
2025-04-14,2025-05-05,4,rf_residual__ss_arima111,2,1083.17,581.085
2025-04-14,2025-05-05,4,ss_arima111,2,1083.17,581.0849999999799
2025-04-14,2025-05-05,4,ultimo_valor,2,1083.17,581.085
2025-05-05,2025-05-26,4,hibrido,3,263.16337612735714,475.11112537577566
2025-05-05,2025-05-26,4,promedio_4s,3,47.75,403.3066666666667
2025-05-05,2025-05-26,4,rf_residual__ss_arima111,3,248.4312412996863,470.2004137665621
2025-05-05,2025-05-26,4,ss_arima111,3,268.0740877365808,476.7480292455136
2025-05-05,2025-05-26,4,ultimo_valor,3,112.0,424.72333333333336
2025-05-26,2025-06-16,4,hibrido,4,301.1406437797946,431.6185049767804
2025-05-26,2025-06-16,4,promedio_4s,4,369.2225,394.78562500000004
2025-05-26,2025-06-16,4,rf_residual__ss_arima111,4,378.6665406014033,447.3169454752724
2025-05-26,2025-06-16,4,ss_arima111,4,275.2986781725917,426.3856914772831
2025-05-26,2025-06-16,4,ultimo_valor,4,281.72,388.9725
2025-06-16,2025-07-07,4,estacional_52s,5,756.0,756.0
2025-06-16,2025-07-07,4,hibrido,5,582.3110960287058,461.7570231871655
2025-06-16,2025-07-07,4,promedio_4s,5,531.8199999999999,422.1925
2025-06-16,2025-07-07,4,rf_residual__ss_arima111,5,756.0,509.0535563802179
2025-06-16,2025-07-07,4,ss_arima111,5,524.4147947049411,445.9915121228147
2025-06-16,2025-07-07,4,ultimo_valor,5,513.0,413.7780000000001
2025-07-07,2025-07-28,4,estacional_52s,6,5.0,380.5
2025-07-07,2025-07-28,4,hibrido,6,1126.4378449928604,572.5371601547813
2025-07-07,2025-07-28,4,promedio_4s,6,930.4775,506.9066666666667
2025-07-07,2025-07-28,4,rf_residual__ss_arima111,6,234.39289499755796,463.27677948310793
2025-07-07,2025-07-28,4,ss_arima111,6,1423.7861616579612,608.9572870453391
2025-07-07,2025-07-28,4,ultimo_valor,6,1982.0,675.1483333333334
