origen,fecha_objetivo,horizonte,modelo,insumo_id,real,prediccion
2025-07-07,2025-07-07,1,participacion_historica,HARINA,0.29365079365079366,0.29038720097961135
2025-07-07,2025-07-07,1,participacion_historica,CHOCOLATE,0.09391534391534391,0.046848992410760154
2025-07-07,2025-07-07,1,participacion_historica,FONDANT,0.0,0.034558263402674365
2025-07-07,2025-07-07,1,participacion_historica,EMPAQUE,0.0,0.21141857488828408
2025-07-07,2025-07-07,1,participacion_historica,CHANTILLY,0.12037037037037036,0.029474600534927932
2025-07-07,2025-07-07,1,participacion_historica,RELLENO,0.0,0.004277805737292401
2025-07-07,2025-07-07,1,participacion_historica,DECORACION,0.15211640211640212,0.03939871275270679
2025-07-07,2025-07-07,1,participacion_historica,AMBIANTE,0.09523809523809523,0.030146283668958787
2025-07-07,2025-07-07,1,participacion_historica,HUEVO,0.0,0.07496879111612308
2025-07-07,2025-07-07,1,participacion_historica,CAPACILLOS,0.07407407407407407,0.007106904511511929
2025-07-07,2025-07-07,1,participacion_historica,BASES,0.051587301587301584,0.0594264491248879
2025-07-07,2025-07-07,1,participacion_historica,DOMO,0.0,0.0
2025-07-07,2025-07-07,1,participacion_historica,otros,0.11904761904761904,0.1719874208722612
2025-07-07,2025-07-07,1,participacion_ewm,HARINA,0.29365079365079366,0.2209410696557437
2025-07-07,2025-07-07,1,participacion_ewm,CHOCOLATE,0.09391534391534391,0.0750741510213755
2025-07-07,2025-07-07,1,participacion_ewm,FONDANT,0.0,0.05470871158505776
2025-07-07,2025-07-07,1,participacion_ewm,EMPAQUE,0.0,0.1998509715380836
2025-07-07,2025-07-07,1,participacion_ewm,CHANTILLY,0.12037037037037036,0.03676660490400494
2025-07-07,2025-07-07,1,participacion_ewm,RELLENO,0.0,0.006916085471512501
2025-07-07,2025-07-07,1,participacion_ewm,DECORACION,0.15211640211640212,0.028753287608276844
2025-07-07,2025-07-07,1,participacion_ewm,AMBIANTE,0.09523809523809523,0.03432469221367978
2025-07-07,2025-07-07,1,participacion_ewm,HUEVO,0.0,0.07476782320486246
2025-07-07,2025-07-07,1,participacion_ewm,CAPACILLOS,0.07407407407407407,0.01034099392356796
2025-07-07,2025-07-07,1,participacion_ewm,BASES,0.051587301587301584,0.06979198673921794
2025-07-07,2025-07-07,1,participacion_ewm,DOMO,0.0,0.0
2025-07-07,2025-07-07,1,participacion_ewm,otros,0.11904761904761904,0.1877636221346172
2025-07-07,2025-07-14,2,participacion_historica,HARINA,0.1233140655105973,0.29038720097961135
2025-07-07,2025-07-14,2,participacion_historica,CHOCOLATE,0.0,0.046848992410760154
2025-07-07,2025-07-14,2,participacion_historica,FONDANT,0.1676300578034682,0.034558263402674365
2025-07-07,2025-07-14,2,participacion_historica,EMPAQUE,0.1001926782273603,0.21141857488828408
2025-07-07,2025-07-14,2,participacion_historica,CHANTILLY,0.17533718689788053,0.029474600534927932
2025-07-07,2025-07-14,2,participacion_historica,RELLENO,0.0,0.004277805737292401
2025-07-07,2025-07-14,2,participacion_historica,DECORACION,0.0,0.03939871275270679
2025-07-07,2025-07-14,2,participacion_historica,AMBIANTE,0.0,0.030146283668958787
2025-07-07,2025-07-14,2,participacion_historica,HUEVO,0.18304431599229287,0.07496879111612308
2025-07-07,2025-07-14,2,participacion_historica,CAPACILLOS,0.0,0.007106904511511929
2025-07-07,2025-07-14,2,participacion_historica,BASES,0.0,0.0594264491248879
2025-07-07,2025-07-14,2,participacion_historica,DOMO,0.0,0.0
2025-07-07,2025-07-14,2,participacion_historica,otros,0.2504816955684008,0.1719874208722612
2025-07-07,2025-07-14,2,participacion_ewm,HARINA,0.1233140655105973,0.2209410696557437
2025-07-07,2025-07-14,2,participacion_ewm,CHOCOLATE,0.0,0.0750741510213755
2025-07-07,2025-07-14,2,participacion_ewm,FONDANT,0.1676300578034682,0.05470871158505776
2025-07-07,2025-07-14,2,participacion_ewm,EMPAQUE,0.1001926782273603,0.1998509715380836
2025-07-07,2025-07-14,2,participacion_ewm,CHANTILLY,0.17533718689788053,0.03676660490400494
2025-07-07,2025-07-14,2,participacion_ewm,RELLENO,0.0,0.006916085471512501
2025-07-07,2025-07-14,2,participacion_ewm,DECORACION,0.0,0.028753287608276844
2025-07-07,2025-07-14,2,participacion_ewm,AMBIANTE,0.0,0.03432469221367978
2025-07-07,2025-07-14,2,participacion_ewm,HUEVO,0.18304431599229287,0.07476782320486246
2025-07-07,2025-07-14,2,participacion_ewm,CAPACILLOS,0.0,0.01034099392356796
2025-07-07,2025-07-14,2,participacion_ewm,BASES,0.0,0.06979198673921794
