id,titulo,estado,archivo,vector,datos,sha256_datos,run_id,capitulo,motivo,demostracion
F00,Arquitectura del pipeline,generada,figuras/F00.png,figuras/F00.svg,figuras/F00_datos.csv,11efe7324df1aa22d36bf7f40420138754aa6383b65e2afd06588de39f8a1a9c,run_20260923T044646Z_ed8e35,Metodología,,False
F01,Auditoría de registros,generada,figuras/F01.png,figuras/F01.svg,figuras/F01_datos.csv,3256e9b7c4ea3989fb13c00e8ba9af5fbc2a7638c20d87212bd2add2c2e03193,run_20260923T044646Z_ed8e35,Desarrollo,,False
F02,Cobertura semanal,generada,figuras/F02.png,figuras/F02.svg,figuras/F02_datos.csv,91b8a43debcdf8aedfcfae98193d8c4c684c47ca4a0d118f78f78cd5fb1e049a,run_20260923T044646Z_ed8e35,Desarrollo,,False
F03,Importe semanal de compras,generada,figuras/F03.png,figuras/F03.svg,figuras/F03_datos.csv,645d07a1d47d0dcf54deb45e224c362b161b95350889041705e9728c8641b854,run_20260923T044646Z_ed8e35,Desarrollo,,False
F04,Selección de insumos en desarrollo,generada,figuras/F04.png,figuras/F04.svg,figuras/F04_datos.csv,a9a6ae3cdfd278ca073e9f8169b714213b95f13cf81f22a5b90add6dfd2f519f,run_20260923T044646Z_ed8e35,Desarrollo,,False
F05,Composición semanal en desarrollo,generada,figuras/F05.png,figuras/F05.svg,figuras/F05_datos.csv,4ca72a6b6d04a0d0d4947fd312824bce4ff15eaf83d25bbea3f8a65015cb4079,run_20260923T044646Z_ed8e35,Desarrollo,,False
F06,Dependencia temporal en desarrollo,generada,figuras/F06.png,figuras/F06.svg,figuras/F06_datos.csv,3f61c691b68a042dcbecac1590e1af9005080a06e58355620d7f189e6911e1a5,run_20260923T044646Z_ed8e35,Desarrollo,,False
F07,Distribución del importe y ceros,generada,figuras/F07.png,figuras/F07.svg,figuras/F07_datos.csv,39505fa64ee80c86a54c34f2ad76b4b2d43c0c40eb61507184ea8dce23563286,run_20260923T044646Z_ed8e35,Desarrollo,,False
F08,Descomposición temporal exploratoria,generada,figuras/F08.png,figuras/F08.svg,figuras/F08_datos.csv,fe78a148f23c7985b827e5fc965475161277cef9f98f9a7da8f990799be538de,run_20260923T044646Z_ed8e35,Desarrollo,,False
F09,Particiones temporales,generada,figuras/F09.png,figuras/F09.svg,figuras/F09_datos.csv,3c59d08e607270cc85cd6e3ef109661fae8f8f2eecfc867dfe3f302a069e9344,run_20260923T044646Z_ed8e35,Desarrollo,,False
