origen,diferencia_monetaria,diferencia_pp
2025-03-24,-2.8854409022122476,3.8461538461538463
2025-04-14,-8931.205703635438,-0.2260672115586928
2025-05-05,7124.786554921768,4.80553207548763
2025-05-26,1242.905797094742,-21.479671794871795
2025-06-16,90338.31615213281,-25.733673353846154
2025-07-07,441199.2982445753,13.962716619951587
