origen,fecha_objetivo,horizonte,modelo,fold,error_abs,mae_acumulado
2025-03-24,2025-04-07,3,estacional_52s,1,172.36,172.36
2025-03-24,2025-04-07,3,hibrido,1,14.166763094537316,14.166763094537316
2025-03-24,2025-04-07,3,promedio_4s,1,0.0,0.0
2025-03-24,2025-04-07,3,rf_residual__ss_arima111,1,57.66198203919072,57.66198203919072
2025-03-24,2025-04-07,3,ss_arima111,1,0.33164322034713223,0.33164322034713223
2025-03-24,2025-04-07,3,ultimo_valor,1,0.0,0.0
2025-04-14,2025-04-28,3,estacional_52s,2,1360.0,766.1800000000001
2025-04-14,2025-04-28,3,hibrido,2,258.8588838456728,136.51282347010505
2025-04-14,2025-04-28,3,promedio_4s,2,193.44,96.72
2025-04-14,2025-04-28,3,rf_residual__ss_arima111,2,297.5917404329764,177.62686123608356
2025-04-14,2025-04-28,3,ss_arima111,2,245.94793164990494,123.13978743512604
2025-04-14,2025-04-28,3,ultimo_valor,2,193.44,96.72
2025-05-05,2025-05-19,3,estacional_52s,3,720.22,750.86
2025-05-05,2025-05-19,3,hibrido,3,206.9802508720459,160.00196593741865
2025-05-05,2025-05-19,3,promedio_4s,3,133.735,109.05833333333334
2025-05-05,2025-05-19,3,rf_residual__ss_arima111,3,281.72,212.32457415738904
2025-05-05,2025-05-19,3,ss_arima111,3,182.06700116272785,142.7821920109933
2025-05-05,2025-05-19,3,ultimo_valor,3,169.72000000000003,121.05333333333334
2025-05-26,2025-06-09,3,estacional_52s,4,62.44,578.755
2025-05-26,2025-06-09,3,hibrido,4,4.680467994010627,121.17159145156666
2025-05-26,2025-06-09,3,promedio_4s,4,313.70875,160.2209375
2025-05-26,2025-06-09,3,rf_residual__ss_arima111,4,97.48899946745163,183.6156804849047
2025-05-26,2025-06-09,3,ss_arima111,4,38.73695714783139,116.77088329520282
2025-05-26,2025-06-09,3,ultimo_valor,4,38.72000000000003,100.47000000000001
2025-06-16,2025-06-30,3,estacional_52s,5,1681.56,799.316
2025-06-16,2025-06-30,3,hibrido,5,1747.7522034303233,446.487713847318
2025-06-16,2025-06-30,3,promedio_4s,5,1681.105,464.39775
2025-06-16,2025-06-30,3,rf_residual__ss_arima111,5,1972.1797649240484,541.3284973727334
2025-06-16,2025-06-30,3,ss_arima111,5,1672.9430162657484,428.00530988931195
2025-06-16,2025-06-30,3,ultimo_valor,5,1744.0,429.17600000000004
2025-07-07,2025-07-21,3,estacional_52s,6,31.45999999999998,671.34
2025-07-07,2025-07-21,3,hibrido,6,1757.7076551669852,665.0243707339292
2025-07-07,2025-07-21,3,promedio_4s,6,817.94125,523.3216666666666
2025-07-07,2025-07-21,3,rf_residual__ss_arima111,6,1876.5826519888024,763.8708564754115
2025-07-07,2025-07-21,3,ss_arima111,6,1718.0826562263792,643.0182009454898
2025-07-07,2025-07-21,3,ultimo_valor,6,1650.1,632.6633333333333
2025-03-24,2025-04-14,4,estacional_52s,1,224.39999999999998,224.39999999999998
2025-03-24,2025-04-14,4,hibrido,1,204.82199946002333,204.82199946002333
2025-03-24,2025-04-14,4,promedio_4s,1,226.44,226.44
2025-03-24,2025-04-14,4,rf_residual__ss_arima111,1,138.9547986397721,138.9547986397721
2025-03-24,2025-04-14,4,ss_arima111,1,226.7777330667737,226.7777330667737
2025-03-24,2025-04-14,4,ultimo_valor,1,226.44,226.44
2025-04-14,2025-05-05,4,estacional_52s,2,81.23000000000002,152.815
2025-04-14,2025-05-05,4,hibrido,2,712.8168629004439,458.8194311802336
2025-04-14,2025-05-05,4,promedio_4s,2,777.73,502.08500000000004
2025-04-14,2025-05-05,4,rf_residual__ss_arima111,2,695.8420155480794,417.39840709392575
2025-04-14,2025-05-05,4,ss_arima111,2,718.4751453512321,472.6264392090029
2025-04-14,2025-05-05,4,ultimo_valor,2,777.73,502.08500000000004
2025-05-05,2025-05-26,4,estacional_52s,3,675.08,326.90333333333336
2025-05-05,2025-05-26,4,hibrido,3,252.11220996662195,389.9170241090297
2025-05-05,2025-05-26,4,promedio_4s,3,178.875,394.34833333333336
2025-05-05,2025-05-26,4,rf_residual__ss_arima111,3,326.86,387.21893806261716
2025-05-05,2025-05-26,4,ss_arima111,3,227.19627995549592,390.8163861245005
2025-05-05,2025-05-26,4,ultimo_valor,3,214.86,406.3433333333334
2025-05-26,2025-06-16,4,estacional_52s,4,572.0149999999999,388.18125
2025-05-26,2025-06-16,4,hibrido,4,563.3554993339435,433.27664291525815
2025-05-26,2025-06-16,4,promedio_4s,4,320.7462499999999,375.9478125
2025-05-26,2025-06-16,4,rf_residual__ss_arima111,4,466.2848246688214,406.9854097141682
2025-05-26,2025-06-16,4,ss_arima111,4,595.7123908889841,442.04038731562144
2025-05-26,2025-06-16,4,ultimo_valor,4,595.7349999999999,453.69124999999997
2025-06-16,2025-07-07,4,estacional_52s,5,450.56,400.657
