variable,compras_total_mxn,ventas_total_mxn,es_fecha_pago_semana,es_festivo_semana,semana_sin,semana_cos
compras_total_mxn,1.0,0.3991800697549431,0.04694181783912887,0.25396048490310225,-0.023831145468907203,0.14625077863930583
ventas_total_mxn,0.3991800697549431,1.0,0.20854634524751847,0.10646668295222654,-0.09734873281045542,0.05085320669947164
es_fecha_pago_semana,0.04694181783912887,0.20854634524751847,1.0,0.09473755604983852,0.01934650732166274,-0.00010034665468992817
es_festivo_semana,0.25396048490310225,0.10646668295222654,0.09473755604983852,1.0,0.11956396295957906,0.21643393777869369
semana_sin,-0.023831145468907203,-0.09734873281045542,0.01934650732166274,0.11956396295957906,1.0,0.00258698585379916
semana_cos,0.14625077863930583,0.05085320669947164,-0.00010034665468992817,0.21643393777869369,0.00258698585379916,1.0
