semana_inicio,compras_importe_semanal,z_robusto,es_atipico_robusto
2022-01-03,93.62376237623761,-0.6089386408172107,False
2022-01-10,546.6958981612446,0.5347263151603424,False
2022-01-17,508.2934370579914,0.43778910468504945,False
2022-01-24,107.5558698727015,-0.5737705917404102,False
2022-01-31,311.8986263736264,-0.05795946331370433,False
2022-02-07,479.8357142857142,0.3659548476407767,False
2022-02-14,67.65109890109889,-0.6745,False
2022-02-21,166.1510989010989,-0.42586189302702016,False
2022-02-28,337.4120805369127,0.006442739178695544,False
2022-03-07,0.0,-0.8452679306133102,False
2022-03-14,231.9046979865771,-0.2598837163440399,False
2022-03-21,279.4491275167785,-0.1398699401460753,False
2022-03-28,231.32109375,-0.261356876268953,False
2022-04-04,279.5963541666667,-0.1394983040493832,False
2022-04-11,0.0,-0.8452679306133102,False
2022-04-18,0.0,-0.8452679306133102,False
2022-04-25,685.225631127451,0.8844092650505959,False
2022-05-02,0.0,-0.8452679306133102,False
2022-05-09,430.0522875816993,0.24028929460205242,False
2022-05-16,0.0,-0.8452679306133102,False
2022-05-23,0.0,-0.8452679306133102,False
2022-05-30,451.1521902377971,0.2935506129139945,False
2022-06-06,65.09136420525657,-0.6809613968439318,False
2022-06-13,60.16020025031289,-0.6934088615234303,False
2022-06-20,22.68335419274093,-0.7880095930876176,False
2022-06-27,466.6052479710067,0.33255791262698337,False
2022-07-04,0.0,-0.8452679306133102,False
2022-07-11,0.0,-0.8452679306133102,False
2022-07-18,43.50920245398773,-0.735440055140583,False
2022-07-25,507.8490797546012,0.4366674380989118,False
2022-08-01,204.2006896551724,-0.3298154136748432,False
2022-08-08,36.22988505747126,-0.7538148337956624,False
2022-08-15,115.4827586206897,-0.5537611845070579,False
2022-08-22,92.61264367816094,-0.6114909518731981,False
2022-08-29,426.5163218390806,0.23136365167244807,False
2022-09-05,116.3885057471265,-0.5514748570866167,False
2022-09-12,175.2620689655172,-0.4028635747579394,False
2022-09-19,363.2045977011494,0.07154936498360824,False
2022-09-26,439.178042013476,0.2633249322326842,False
2022-10-03,32.79429250891796,-0.7624871102180255,False
2022-10-10,0.0,-0.8452679306133102,False
2022-10-17,275.2378121284185,-0.1505003308671718,False
2022-10-24,175.4494649227111,-0.4023905414985376,False
2022-10-31,355.5999856702948,0.05235346305857646,False
2022-11-07,380.6141025641026,0.11549521607458867,False
2022-11-14,67.93974358974359,-0.6737713901627165,False
2022-11-21,119.4628205128205,-0.5437145342076194,False
2022-11-28,651.5230146239097,0.7993356125889022,False
2022-12-05,345.1278772378516,0.02591929842244992,False
2022-12-12,278.1176470588235,-0.14323092268960272,False
2022-12-19,741.8989769820972,1.027466660270131,False
2022-12-26,849.229807197985,1.2983959439728376,False
2023-01-02,1890.502654867256,3.926823453484021,True
2023-01-09,185.7926675094816,-0.3762817667654143,False
2023-01-16,578.9907206068267,0.6162463508750433,False
2023-01-23,502.2877370417194,0.42262924800389756,False
2023-01-30,356.7200128744969,0.055180685838384,False
2023-02-06,508.901154855643,0.4393231331396878,False
2023-02-13,320.0603674540682,-0.037357231315281465,False
2023-02-20,84.53937007874015,-0.6318698702979181,False
2023-02-27,673.0103032741345,0.8535747879591954,False
2023-03-06,334.8597372262774,0.0,False
2023-03-13,1002.594832116788,1.6855268015532952,False
2023-03-20,504.4465401459854,0.42807859538635534,False
2023-03-27,759.2730861313869,1.0713231639170477,False
2023-04-03,106.134144,-0.5773593757974966,False
2023-04-10,0.0,-0.8452679306133102,False
2023-04-17,373.512,0.0975677710282291,False
2023-04-24,286.371808,-0.1223954003437709,False
2023-05-01,891.0876712328767,1.4040554371258107,False
2023-05-08,0.0,-0.8452679306133102,False
2023-05-15,37.10616438356165,-0.75160289031527,False
2023-05-22,1162.758767123288,2.089819772166082,False
2023-05-29,58.69520547945206,-0.6971068668691374,False
2023-06-05,165.8537549407115,-0.4266124619552493,False
2023-06-12,53.72727272727273,-0.7096471449916848,False
2023-06-19,0.0,-0.8452679306133102,False
2023-06-26,634.0281474085504,0.7551742860287947,False
2023-07-03,0.0,-0.8452679306133102,False
2023-07-10,1462.513194154488,2.8464733081438265,False
2023-07-17,568.3799582463464,0.5894621897902721,False
2023-07-24,609.1536116910229,0.6923848700629287,False
2023-07-31,1494.48275862069,2.9271723131146596,False
2023-08-07,604.4588362068965,0.6805341077376867,False
2023-08-14,417.7758620689655,0.20930059206519022,False
2023-08-21,442.4008620689655,0.2714601188084352,False
2023-08-28,2250.320466873305,4.835091673101721,True
2023-09-04,2127.90988764045,4.526097412249711,True
2023-09-11,461.7325842696629,0.32025811690497236,False
2023-09-18,530.2620224719101,0.49324319087988155,False
2023-09-25,567.9818536688294,0.5884572764041696,False
2023-10-02,454.1173708920188,0.3010354545860614,False
2023-10-09,925.8075117370892,1.4916968119214573,False
2023-10-16,2072.819201877934,4.387035038444276,True
2023-10-23,0.0,-0.8452679306133102,False
2023-10-30,2385.585732916015,5.176534309528684,True
2023-11-06,496.786574074074,0.40874296631430146,False
2023-11-13,614.2569444444443,0.7052669309265217,False
