origen,fecha_objetivo,horizonte,modelo,real,prediccion,escala_mase
2022-10-24,2022-10-24,1,ss_arima111,494.94000000000005,381.52230515839483,76.67827956989247
2022-10-24,2022-10-24,1,rf,494.94000000000005,453.463520551788,76.67827956989247
2022-10-24,2022-10-24,1,hibrido,494.94000000000005,399.5076090067431,76.67827956989247
2022-10-24,2022-10-24,1,ultimo_valor,494.94000000000005,494.71999999999997,76.67827956989247
2022-10-24,2022-10-24,1,promedio_4s,494.94000000000005,337.1975,76.67827956989247
2022-10-24,2022-10-24,1,estacional_52s,494.94000000000005,412.65999999999997,76.67827956989247
2022-10-24,2022-10-31,2,ss_ar1,498.75,341.561697567685,76.67827956989247
2022-10-24,2022-10-31,2,rf,498.75,440.56725568706787,76.67827956989247
2022-10-24,2022-10-31,2,hibrido,498.75,415.8158661572221,76.67827956989247
2022-10-24,2022-10-31,2,ultimo_valor,498.75,494.71999999999997,76.67827956989247
2022-10-24,2022-10-31,2,promedio_4s,498.75,337.1975,76.67827956989247
2022-10-24,2022-10-31,2,estacional_52s,498.75,428.40000000000003,76.67827956989247
2022-10-24,2022-11-07,3,ss_ar1,489.55999999999995,339.98959616984405,76.67827956989247
2022-10-24,2022-11-07,3,rf,489.55999999999995,443.6582327664699,76.67827956989247
2022-10-24,2022-11-07,3,hibrido,489.55999999999995,417.7410736173134,76.67827956989247
2022-10-24,2022-11-07,3,ultimo_valor,489.55999999999995,494.71999999999997,76.67827956989247
2022-10-24,2022-11-07,3,promedio_4s,489.55999999999995,337.1975,76.67827956989247
2022-10-24,2022-11-07,3,estacional_52s,489.55999999999995,414.7,76.67827956989247
2022-10-24,2022-11-14,4,ss_ar1,465.21,339.8220474000466,76.67827956989247
2022-10-24,2022-11-14,4,hgb,465.21,393.0488807688364,76.67827956989247
2022-10-24,2022-11-14,4,hibrido,465.21,379.74217242663894,76.67827956989247
2022-10-24,2022-11-14,4,ultimo_valor,465.21,494.71999999999997,76.67827956989247
2022-10-24,2022-11-14,4,promedio_4s,465.21,337.1975,76.67827956989247
2022-10-24,2022-11-14,4,estacional_52s,465.21,388.38,76.67827956989247
2022-10-31,2022-10-31,1,ss_arima111,498.75,389.20999525631254,75.86489361702128
2022-10-31,2022-10-31,1,rf,498.75,461.23299962734035,75.86489361702128
