origen,fecha_objetivo,horizonte,modelo,real,prediccion,escala_mase
2024-01-01,2024-01-22,4,estacional_52s,342.0,789.0,695.2680060331825
2024-01-22,2024-01-22,1,ss_ar1,342.0,817.1185770367058,707.9774177978884
2024-01-22,2024-01-22,1,hgb,342.0,943.2827410474745,707.9774177978884
2024-01-22,2024-01-22,1,hibrido,342.0,848.6596180393981,707.9774177978884
2024-01-22,2024-01-22,1,ultimo_valor,342.0,115.0,707.9774177978884
2024-01-22,2024-01-22,1,promedio_4s,342.0,532.1700000000001,707.9774177978884
2024-01-22,2024-01-22,1,estacional_52s,342.0,789.0,707.9774177978884
2024-01-22,2024-01-29,2,ss_ar1,622.5541538461539,822.2354646461368,707.9774177978884
2024-01-22,2024-01-29,2,hgb,622.5541538461539,444.13699710358566,707.9774177978884
2024-01-22,2024-01-29,2,hibrido,622.5541538461539,538.6616139892235,707.9774177978884
2024-01-22,2024-01-29,2,ultimo_valor,622.5541538461539,115.0,707.9774177978884
2024-01-22,2024-01-29,2,promedio_4s,622.5541538461539,532.1700000000001,707.9774177978884
2024-01-22,2024-01-29,2,estacional_52s,622.5541538461539,485.5,707.9774177978884
2024-01-22,2024-02-05,3,ss_ar1,1221.04,822.2727554110644,707.9774177978884
2024-01-22,2024-02-05,3,rf,1221.04,692.500879563897,707.9774177978884
2024-01-22,2024-02-05,3,hibrido,1221.04,789.8297864492725,707.9774177978884
2024-01-22,2024-02-05,3,ultimo_valor,1221.04,115.0,707.9774177978884
2024-01-22,2024-02-05,3,promedio_4s,1221.04,532.1700000000001,707.9774177978884
2024-01-22,2024-02-05,3,estacional_52s,1221.04,984.22,707.9774177978884
2024-01-22,2024-02-12,4,ss_ar1,2375.69,822.2730271780554,707.9774177978884
2024-01-22,2024-02-12,4,hgb,2375.69,490.63157378058014,707.9774177978884
2024-01-22,2024-02-12,4,hibrido,2375.69,573.541937129949,707.9774177978884
2024-01-22,2024-02-12,4,ultimo_valor,2375.69,115.0,707.9774177978884
2024-01-22,2024-02-12,4,promedio_4s,2375.69,532.1700000000001,707.9774177978884
2024-01-22,2024-02-12,4,estacional_52s,2375.69,619.0,707.9774177978884
2024-02-12,2024-02-12,1,ss_ar1,2375.69,832.5910903163339,706.773496229261
2024-02-12,2024-02-12,1,hgb,2375.69,439.125404572867,706.773496229261
2024-02-12,2024-02-12,1,hibrido,2375.69,734.2246688804671,706.773496229261
2024-02-12,2024-02-12,1,ultimo_valor,2375.69,1221.04,706.773496229261
2024-02-12,2024-02-12,1,promedio_4s,2375.69,575.1485384615385,706.773496229261
2024-02-12,2024-02-12,1,estacional_52s,2375.69,619.0,706.773496229261
2024-02-12,2024-02-19,2,ss_ar1,622.5541538461539,822.5010257380104,706.773496229261
2024-02-12,2024-02-19,2,hgb,622.5541538461539,1331.8343478886097,706.773496229261
2024-02-12,2024-02-19,2,hibrido,622.5541538461539,1204.50101735096,706.773496229261
2024-02-12,2024-02-19,2,ultimo_valor,622.5541538461539,1221.04,706.773496229261
2024-02-12,2024-02-19,2,promedio_4s,622.5541538461539,575.1485384615385,706.773496229261
2024-02-12,2024-02-19,2,estacional_52s,622.5541538461539,163.5,706.773496229261
2024-02-12,2024-02-26,3,ss_ar1,330.0,822.2389336052827,706.773496229261
2024-02-12,2024-02-26,3,rf,330.0,594.4297035703381,706.773496229261
2024-02-12,2024-02-26,3,hibrido,330.0,765.2866260965465,706.773496229261
2024-02-12,2024-02-26,3,ultimo_valor,330.0,1221.04,706.773496229261
2024-02-12,2024-02-26,3,promedio_4s,330.0,575.1485384615385,706.773496229261
2024-02-12,2024-02-26,3,estacional_52s,330.0,1386.0,706.773496229261
2024-02-12,2024-03-04,4,ss_ar1,513.0,822.2321256918641,706.773496229261
2024-02-12,2024-03-04,4,hgb,513.0,714.0856003093361,706.773496229261
2024-02-12,2024-03-04,4,hibrido,513.0,741.1222316549681,706.773496229261
2024-02-12,2024-03-04,4,ultimo_valor,513.0,1221.04,706.773496229261
2024-02-12,2024-03-04,4,promedio_4s,513.0,575.1485384615385,706.773496229261
2024-02-12,2024-03-04,4,estacional_52s,513.0,552.46,706.773496229261
2024-03-04,2024-03-04,1,ss_ar1,513.0,814.1724411187847,720.2793785822022
2024-03-04,2024-03-04,1,hgb,513.0,756.3224867848651,720.2793785822022
2024-03-04,2024-03-04,1,hibrido,513.0,799.7099525353049,720.2793785822022
2024-03-04,2024-03-04,1,ultimo_valor,513.0,330.0,720.2793785822022
2024-03-04,2024-03-04,1,promedio_4s,513.0,1137.3210384615386,720.2793785822022
2024-03-04,2024-03-04,1,estacional_52s,513.0,552.46,720.2793785822022
2024-03-04,2024-03-11,2,ss_ar1,244.0,842.1073168324345,720.2793785822022
2024-03-04,2024-03-11,2,hgb,244.0,690.8313773431871,720.2793785822022
2024-03-04,2024-03-11,2,hibrido,244.0,728.650362215499,720.2793785822022
2024-03-04,2024-03-11,2,ultimo_valor,244.0,330.0,720.2793785822022
2024-03-04,2024-03-11,2,promedio_4s,244.0,1137.3210384615386,720.2793785822022
2024-03-04,2024-03-11,2,estacional_52s,244.0,1702.09,720.2793785822022
2024-03-04,2024-03-18,3,ss_ar1,622.5541538461539,843.7190510305518,720.2793785822022
2024-03-04,2024-03-18,3,rf,622.5541538461539,761.5630468613205,720.2793785822022
2024-03-04,2024-03-18,3,hibrido,622.5541538461539,823.1800499882439,720.2793785822022
2024-03-04,2024-03-18,3,ultimo_valor,622.5541538461539,330.0,720.2793785822022
2024-03-04,2024-03-18,3,promedio_4s,622.5541538461539,1137.3210384615386,720.2793785822022
2024-03-04,2024-03-18,3,estacional_52s,622.5541538461539,447.22,720.2793785822022
2024-03-04,2024-03-25,4,ss_ar1,1362.0,843.8120418550684,720.2793785822022
2024-03-04,2024-03-25,4,hgb,1362.0,843.6583746113532,720.2793785822022
2024-03-04,2024-03-25,4,hibrido,1362.0,843.696791422282,720.2793785822022
2024-03-04,2024-03-25,4,ultimo_valor,1362.0,330.0,720.2793785822022
2024-03-04,2024-03-25,4,promedio_4s,1362.0,1137.3210384615386,720.2793785822022
2024-03-04,2024-03-25,4,estacional_52s,1362.0,1238.0,720.2793785822022
2024-03-25,2024-03-25,1,ss_ar1,1362.0,789.7543151146639,673.9122051282052
2024-03-25,2024-03-25,1,hgb,1362.0,898.0417604740961,673.9122051282052
2024-03-25,2024-03-25,1,hibrido,1362.0,816.8261764545219,673.9122051282052
2024-03-25,2024-03-25,1,ultimo_valor,1362.0,622.5541538461539,673.9122051282052
2024-03-25,2024-03-25,1,promedio_4s,1362.0,427.3885384615385,673.9122051282052
2024-03-25,2024-03-25,1,estacional_52s,1362.0,1238.0,673.9122051282052
2024-03-25,2024-04-01,2,ss_ar1,176.0,810.7160974658308,673.9122051282052
2024-03-25,2024-04-01,2,hgb,176.0,995.274737167383,673.9122051282052
2024-03-25,2024-04-01,2,hibrido,176.0,949.135077241995,673.9122051282052
2024-03-25,2024-04-01,2,ultimo_valor,176.0,622.5541538461539,673.9122051282052
2024-03-25,2024-04-01,2,promedio_4s,176.0,427.3885384615385,673.9122051282052
2024-03-25,2024-04-01,2,estacional_52s,176.0,168.36,673.9122051282052
2024-03-25,2024-04-08,3,ss_ar1,477.8,813.3440633481846,673.9122051282052
2024-03-25,2024-04-08,3,rf,477.8,745.8356107981177,673.9122051282052
2024-03-25,2024-04-08,3,hibrido,477.8,796.4669502106678,673.9122051282052
2024-03-25,2024-04-08,3,ultimo_valor,477.8,622.5541538461539,673.9122051282052
2024-03-25,2024-04-08,3,promedio_4s,477.8,427.3885384615385,673.9122051282052
2024-03-25,2024-04-08,3,estacional_52s,477.8,622.5541538461539,673.9122051282052
2024-03-25,2024-04-15,4,ss_ar1,622.5541538461539,813.6735298297613,673.9122051282052
2024-03-25,2024-04-15,4,hgb,622.5541538461539,361.9192785241445,673.9122051282052
2024-03-25,2024-04-15,4,hibrido,622.5541538461539,474.8578413505487,673.9122051282052
2024-03-25,2024-04-15,4,ultimo_valor,622.5541538461539,622.5541538461539,673.9122051282052
2024-03-25,2024-04-15,4,promedio_4s,622.5541538461539,427.3885384615385,673.9122051282052
2024-03-25,2024-04-15,4,estacional_52s,622.5541538461539,592.5,673.9122051282052
