origen,fecha_objetivo,horizonte,modelo,fold,error_abs,mae_acumulado
2023-01-16,2023-01-16,1,ultimo_valor,6,26.899999999999977,83.09999999999998
2022-10-03,2022-10-10,2,estacional_52s,1,65.02999999999997,65.02999999999997
2022-10-03,2022-10-10,2,hgb,1,33.682936003474595,33.682936003474595
2022-10-03,2022-10-10,2,hibrido,1,46.59042346082077,46.59042346082077
2022-10-03,2022-10-10,2,promedio_4s,1,69.87250000000006,69.87250000000006
2022-10-03,2022-10-10,2,ss_ar1,1,85.31288583285931,85.31288583285931
2022-10-03,2022-10-10,2,ultimo_valor,1,49.01000000000005,49.01000000000005
2022-10-24,2022-10-31,2,estacional_52s,2,70.34999999999997,67.68999999999997
2022-10-24,2022-10-31,2,hgb,2,63.00210192207493,48.34251896277476
2022-10-24,2022-10-31,2,hibrido,2,79.42709792168108,63.00876069125093
2022-10-24,2022-10-31,2,promedio_4s,2,161.5525,115.71250000000003
2022-10-24,2022-10-31,2,ss_ar1,2,128.70208592049948,107.0074858766794
2022-10-24,2022-10-31,2,ultimo_valor,2,4.03000000000003,26.52000000000004
2022-11-14,2022-11-21,2,estacional_52s,3,93.96999999999997,76.44999999999997
2022-11-14,2022-11-21,2,hgb,3,30.91240523370692,42.53248105308548
2022-11-14,2022-11-21,2,hibrido,3,39.482369248539214,55.16663021034702
2022-11-14,2022-11-21,2,promedio_4s,3,53.86250000000001,95.09583333333336
2022-11-14,2022-11-21,2,ss_ar1,3,65.19226129303604,93.0690776821316
2022-11-14,2022-11-21,2,ultimo_valor,3,48.92999999999995,33.99000000000001
2022-12-05,2022-12-12,2,estacional_52s,4,74.41999999999996,75.94249999999997
2022-12-05,2022-12-12,2,hgb,4,91.00444562777471,54.65047219675779
2022-12-05,2022-12-12,2,hibrido,4,71.22638129384859,59.181567981222415
2022-12-05,2022-12-12,2,promedio_4s,4,59.75500000000005,86.26062500000003
2022-12-05,2022-12-12,2,ss_ar1,4,11.892188292070273,72.77485533461628
2022-12-05,2022-12-12,2,ultimo_valor,4,16.560000000000002,29.632500000000007
2022-12-26,2023-01-02,2,estacional_52s,5,0.0,60.75399999999998
2022-12-26,2023-01-02,2,hgb,5,400.3501204007875,123.79040183756373
2022-12-26,2023-01-02,2,hibrido,5,395.8519221031679,126.51563880561153
2022-12-26,2023-01-02,2,promedio_4s,5,392.6775,147.54400000000004
2022-12-26,2023-01-02,2,ss_ar1,5,382.3573272103092,134.6913497097549
2022-12-26,2023-01-02,2,ultimo_valor,5,383.37000000000006,100.38000000000002
2023-01-16,2023-01-23,2,estacional_52s,6,79.32999999999998,63.84999999999997
2023-01-16,2023-01-23,2,hgb,6,60.26244502971724,113.20240903625597
2023-01-16,2023-01-23,2,hibrido,6,80.19944128128606,118.79627255155727
2023-01-16,2023-01-23,2,promedio_4s,6,209.3275,157.84125000000003
2023-01-16,2023-01-23,2,ss_ar1,6,140.01043003599256,135.57786309746115
2023-01-16,2023-01-23,2,ultimo_valor,6,55.35000000000002,92.87500000000001
2022-10-03,2022-10-17,3,estacional_52s,1,93.92000000000002,93.92000000000002
2022-10-03,2022-10-17,3,hgb,1,119.74408085936119,119.74408085936119
2022-10-03,2022-10-17,3,hibrido,1,122.03638104615561,122.03638104615561
2022-10-03,2022-10-17,3,promedio_4s,1,113.05250000000001,113.05250000000001
2022-10-03,2022-10-17,3,ss_ar1,1,128.91328160653893,128.91328160653893
2022-10-03,2022-10-17,3,ultimo_valor,1,92.19,92.19
2022-10-24,2022-11-07,3,estacional_52s,2,74.85999999999996,84.38999999999999
2022-10-24,2022-11-07,3,hgb,2,3.2916752773253393,61.517878068343265
2022-10-24,2022-11-07,3,hibrido,2,27.491865947957194,74.7641234970564
2022-10-24,2022-11-07,3,promedio_4s,2,152.36249999999995,132.70749999999998
2022-10-24,2022-11-07,3,ss_ar1,2,119.84248962380491,124.37788561517192
2022-10-24,2022-11-07,3,ultimo_valor,2,5.160000000000025,48.67500000000001
2022-11-14,2022-11-28,3,estacional_52s,3,74.05000000000001,80.94333333333333
2022-11-14,2022-11-28,3,hgb,3,36.603084277502376,53.21294680472963
2022-11-14,2022-11-28,3,hibrido,3,19.144107398116148,56.22411813074299
2022-11-14,2022-11-28,3,promedio_4s,3,86.95250000000004,117.45583333333333
2022-11-14,2022-11-28,3,ss_ar1,3,33.23282324004242,93.99619815679542
2022-11-14,2022-11-28,3,ultimo_valor,3,82.01999999999998,59.79
2022-12-05,2022-12-19,3,estacional_52s,4,47.29000000000002,72.53
