origen,diferencia_monetaria,diferencia_pp
2024-02-19,,
2024-03-11,-272343.77172715997,-0.3771421933451631
2024-04-01,971148.6110609472,0.9224103604083034
2024-04-22,-318120.5699119289,1.5239417879288926
2024-05-13,,
2024-06-03,835521.9451373288,-1.1058369824649894
