id,titulo,estado,archivo,vector,datos,sha256_datos,run_id,capitulo,motivo,demostracion
F00,Arquitectura del pipeline,generada,figuras/F00.png,figuras/F00.svg,figuras/F00_datos.csv,11efe7324df1aa22d36bf7f40420138754aa6383b65e2afd06588de39f8a1a9c,run_20260922T163547Z_627542,Metodología,,False
F01,Auditoría de registros,generada,figuras/F01.png,figuras/F01.svg,figuras/F01_datos.csv,b5baf92d3ecd91323ec34d26e9c38d540e3551e86abd4ebc28ec61fea3f3a268,run_20260922T163547Z_627542,Desarrollo,,False
F02,Cobertura semanal,generada,figuras/F02.png,figuras/F02.svg,figuras/F02_datos.csv,a284bd8d924f22b77b196c7913e4872b4fe67a3b2782fe08c3209eaf5429db07,run_20260922T163547Z_627542,Desarrollo,,False
F03,Importe semanal de compras,generada,figuras/F03.png,figuras/F03.svg,figuras/F03_datos.csv,a1274d3f45cf89724c4a9f2b825e3084c7e049831b2590fb42538a2d6c01ef1f,run_20260922T163547Z_627542,Desarrollo,,False
F04,Selección de insumos en desarrollo,generada,figuras/F04.png,figuras/F04.svg,figuras/F04_datos.csv,5ce252839f76399d6060d3eff7f6e13d04e24e0e7d20b1a1cffe82e5d2fddd6b,run_20260922T163547Z_627542,Desarrollo,,False
F05,Composición semanal en desarrollo,generada,figuras/F05.png,figuras/F05.svg,figuras/F05_datos.csv,b3e93ccd322b3f310906dfed7d995a601aef74e36b62191cdeef5cd9a3fc44c0,run_20260922T163547Z_627542,Desarrollo,,False
F06,Dependencia temporal en desarrollo,omitida,,,,,run_20260922T163547Z_627542,Desarrollo,ACF/PACF requiere desarrollo continuo observado; no se comprimen ni imputan huecos.,False
F07,Distribución del importe y ceros,generada,figuras/F07.png,figuras/F07.svg,figuras/F07_datos.csv,e6e5ef6c22741b05ce6dce6b6afe2ef4466bb80100513791dcf8dc6823427ac6,run_20260922T163547Z_627542,Desarrollo,,False
F08,Descomposición temporal exploratoria,omitida,,,,,run_20260922T163547Z_627542,Desarrollo,STL requiere al menos 156 semanas de desarrollo sin huecos en esta configuración.,False
F09,Particiones temporales,generada,figuras/F09.png,figuras/F09.svg,figuras/F09_datos.csv,afefbf67de30b6b37b3758d448d32ef7b6ad49228072987e6d3b65050b9db3fa,run_20260922T163547Z_627542,Desarrollo,,False
F10,Disponibilidad de información,generada,figuras/F10.png,figuras/F10.svg,figuras/F10_datos.csv,c08676101cf0de14dc28448bc646e1a0828201099969acc6bc2c66c8691817ba,run_20260922T163547Z_627542,Metodología,,False
F11,Selección de características,omitida,,,,,run_20260922T163547Z_627542,Desarrollo,"Esta versión usa un conjunto parsimonioso prefijado, sin selección por frecuencia; no se fabrican importancias.",False
F12,Integración híbrida,generada,figuras/F12.png,figuras/F12.svg,figuras/F12_datos.csv,7924e8b6c1834ca2780fe0450b22ff4deb4fc0d55ecd8a6fad5f2e6168aac366,run_20260922T163547Z_627542,Metodología,,False
F13,Pesos y validación interna,generada,figuras/F13.png,figuras/F13.svg,figuras/F13_datos.csv,bd9e0c11fdb3b9be3805c3856750319f6554f625c0873019de2dad4cd27ce6b3,run_20260922T163547Z_627542,Desarrollo,,False
F14,Pronósticos fuera de muestra,generada,figuras/F14.png,figuras/F14.svg,figuras/F14_datos.csv,d7f0a0c73bc2af2bae493994ed1927ee9a45a009326d1ac9cfdb2450fd808145,run_20260922T163547Z_627542,Resultados,,False
F15,Composición observada y pronosticada,generada,figuras/F15.png,figuras/F15.svg,figuras/F15_datos.csv,b7be9911fc5b9680cb9178fb5b121285b0ad4a5c01402896fc8ec5b9bc05152d,run_20260922T163547Z_627542,Resultados,,False
F16,Asignación y reconciliación,generada,figuras/F16.png,figuras/F16.svg,figuras/F16_datos.csv,3f8fd732aa7fa89ae732e826ed3a5649e5f35b9bf16861d68a70cf58646957df,run_20260922T163547Z_627542,Resultados,,False
F17,Errores monetarios,generada,figuras/F17.png,figuras/F17.svg,figuras/F17_datos.csv,1d54a77d4a2b00097570334e21ca648cf31425b089840bb1e93c9c04a439afe8,run_20260922T163547Z_627542,Resultados,,False
F18,Errores de participación,generada,figuras/F18.png,figuras/F18.svg,figuras/F18_datos.csv,15a381629ab027cfa4e1e4e38fbbca9e121e18bb1f2e85e47896ddecdafc2ebb,run_20260922T163547Z_627542,Resultados,,False
F19,Diferencias de pérdidas para H1,generada,figuras/F19.png,figuras/F19.svg,figuras/F19_datos.csv,1787b2eaba0dcf7ff46b9af0fd5d066ee7ffa473dff313e7f04c936cb4110f81,run_20260922T163547Z_627542,Resultados,,False
F20,Presupuesto de las cuatro semanas siguientes,generada,figuras/F20.png,figuras/F20.svg,figuras/F20_datos.csv,10fc80242cb531b569ceb205a3c577b922d30791635ce544beea55b97234a167,run_20260922T163547Z_627542,Desarrollo,,False
F21,Interfaz del tablero,omitida,,,,,run_20260922T163547Z_627542,Desarrollo,Captura requiere inspeccionar el HTML de la ejecución en navegador; no se sustituye con una maqueta.,False
F22,Controles de calidad,generada,figuras/F22.png,figuras/F22.svg,figuras/F22_datos.csv,7c437ab8cdb7e28294fa4c8136a923d938db3ae2b67fd4cb1a95237799bec03b,run_20260922T163547Z_627542,Desarrollo,,False
